User,Retained_Target_Col,Day0Tutorial,Version,Day0LostCount,Day0MaxLevel,Day0SectionCount,Day0SectionLength,Day0WinCount,MaxDayDiff,MinDayDiff
bf7dc639-f843-4c08-84f8-685e44932907,Yes,Completed,1.5.2,0,6,2,94,6,1,0
bf865f4d-6bd5-4dcc-a8be-cf0fb0a82a05,Yes,Completed,1.5.2,1,5,2,160,5,3,0
bf89a42e5a85650d4907754d742cc9e3,Yes,Completed,1.6.0,0,6,2,79,6,1,0
bf8d10c7-0f0c-4732-b145-f5a253ad3446,No,Completed,1.5.2,3,7,2,191,6,0,0
bf8d668e-76ad-434f-a79e-513bded20dcc,No,Completed,1.5.2,1,13,2,271,12,0,0
bf8fa451-71b2-450b-922e-609c39cffa0e,No,Completed,1.6.0,3,13,1,419,12,0,0
bf9d0c30-31fd-4fb7-9d22-8ff8fb862a33,Yes,Completed,1.6.0,0,3,1,33,3,2,0
bf9ea30f-06a3-45f6-a440-c75519070153,No,Completed,1.6.0,1,4,1,169,4,0,0
bfa7c240-e818-443c-9ce5-67bfeced85ef,Yes,Completed,1.5.2,2,7,2,159,6,5,0
bfaca899-7bb2-4677-9f40-905500afb8ad,Yes,Completed,1.5.2,15,16,1,1245,15,5,0
bfb160c4-e973-48d0-bfae-590a889f44a8,Yes,Completed,1.5.2,1,7,2,198,7,1,0
bfb5d0b6-6fb5-4a93-bc97-a8938e1c3b66,No,Completed,1.6.0,0,1,1,0,0,0,0
bfb6079e-fe7f-43f7-a599-585c593e4e25,No,Completed,1.6.0,0,2,1,36,2,0,0
bfbe126e-9462-49d7-9149-a9dbe3538563,No,Completed,1.6.0,3,6,1,138,5,0,0
bfc124a6-92ac-4fd9-9270-d27b37129196,No,Completed,1.6.0,0,4,1,103,4,0,0
bfc4006f-877e-4c0f-a427-63cff157cf86,No,Completed,1.5.2,7,11,2,425,10,0,0
bfcc78331ff9b06fcaffcf93d5591f41,No,Completed,1.5.2,0,3,1,47,3,0,0
bfcf4345-52d4-4b2c-9cf5-3e108b4e02a7,No,Not completed,1.5.2,0,7,1,116,7,0,0
bfd3d7c6-8bc1-4761-b200-baeca71595b9,No,Completed,1.5.2,0,1,1,0,0,0,0
bfdb474f-c9bf-4381-80b3-56c61de0a5cd,Yes,Completed,1.6.0,15,11,1,382,10,1,0
bfdc7f4c-3ec2-4572-b891-0efeff0e689e,Yes,Completed,1.6.0,0,2,1,25,2,7,0
bfe29eb8-6de1-4525-9ede-52e71a836f4c,No,Completed,1.5.2,0,4,1,73,4,0,0
bfe822dc-6ad6-486f-b675-1843e20b8734,No,Completed,1.6.0,12,13,2,1981,12,0,0
bfe9cf17-a5e0-4f20-893a-e0514d88f97a,No,Completed,1.5.2,0,3,2,37,3,0,0
bff1fdbe-f25a-4d45-8d5d-e80943578afa,Yes,Completed,1.6.0,6,11,2,285,10,1,0
bff2c003-48f0-474c-85dc-98676d0e0e36,No,Completed,1.5.2,1,2,1,41,2,0,0
bffdb469-60b2-44a0-9cff-9e52aaffc8fb,Yes,Completed,1.5.2,19,13,2,873,12,1,0
c0033ad8-e441-4266-bdb7-087a5a483bfc,No,Completed,1.5.2,1,2,1,54,2,0,0
c0037290-d191-42a1-9b05-ee6250e86645,Yes,Completed,1.6.0,6,7,2,236,6,7,0
c003bc4b06644d2006d53307a6921e54,Yes,Completed,1.6.0,1,3,2,131,2,7,0
c00a4fce-5cb3-4489-9437-2177ff1c4e5e,No,Completed,1.6.0,0,3,1,64,3,0,0
c011fcfd-6df5-433e-9e31-b08c130a0e66,No,Completed,1.5.2,2,3,1,75,2,0,0
c01284b928ff804a5642e4435ea49007,Yes,Completed,1.5.2,12,18,1,1456,17,2,0
c01a1f340383e20ff12f7619c1f25448,No,Completed,1.6.0,3,7,1,174,7,0,0
c01dde99-6241-499b-b39c-10ee70cd0225,No,Completed,1.5.2,0,2,1,130,2,0,0
c01fb6b5-84b1-4ee3-963c-a5ab14aa784c,No,Completed,1.6.0,1,3,1,78,3,0,0
c023b1ae-c503-46c3-9a57-59c54fc66dce,No,Completed,1.5.2,0,5,1,44,5,0,0
c02edf2e-56a2-4c4f-a370-7ad271e3c027,No,Completed,1.5.2,0,1,1,0,0,0,0
c034fa0fd7eb2a9d51544b838817677b,No,Completed,1.6.0,0,1,1,20,1,0,0
c049b204-f3e2-471f-9baa-202b6fc20c9e,Yes,Completed,1.5.2,5,9,1,221,9,1,0
c04d9736b16971190bee13e3f3ffc050,No,Completed,1.5.2,2,7,1,188,7,0,0
c04fd9e9-363f-4f24-bf2e-8df5390b5134,No,Completed,1.5.2,2,1,1,48,1,0,0
c0565ce0-eccb-48dc-bd99-c33f2dbae1a0,No,Completed,1.5.2,1,1,1,46,1,0,0
c056f60a-82f3-4d9d-b5c6-394a8ad16bff,No,Completed,1.5.2,0,3,1,61,3,0,0
c0596e1d-b86d-4d2b-acaa-32f6141778ff,No,Completed,1.6.0,1,3,1,121,3,0,0
c05f8bf5-2724-43f2-b7fe-1dbc36f3c12d,Yes,Completed,1.6.0,17,61,12,9722,60,7,0
c0687ca5-70e7-4e21-92da-8ebc4a8ce9c2,Yes,Completed,1.5.2,0,2,1,24,2,1,0
c0696529-f41f-428a-a556-86bfba5238d2,Yes,Completed,1.6.0,0,7,2,37,6,5,0
c06c22a5-05cf-4ac3-ae63-7f773f8cd2ff,Yes,Completed,1.6.0,3,23,1,2565,22,7,0
c06f8c6dd529e45e16b38eb3a8b97005,Yes,Completed,1.6.0,1,7,2,137,6,1,0
c06fa12f-19ce-4309-85f3-d5dca68c09c9,Yes,Not completed,1.5.2,4,7,1,202,6,2,0
c073a785-07cd-4325-8132-89d592ff2ee0,Yes,Completed,1.6.0,0,13,1,271,13,7,0
c08a24a1-6007-440a-a660-85a6f2507bb4,No,Completed,1.5.2,1,1,1,11,0,0,0
c08ae9a5-5ce4-4f33-a4d2-2f942baa3811,Yes,Completed,1.6.0,10,9,4,649,9,4,0
c095ae58-cd61-4b9c-9f1c-6c8372c9a0c9,Yes,Completed,1.5.2,2,8,2,202,8,2,0
c09b3f87-780c-4b6f-8f99-b50ad573e5d8,No,Completed,1.5.2,0,2,1,61,2,0,0
c09b4a38-c0ef-458b-b20f-a3fc89ccd370,Yes,Completed,1.6.0,1,2,1,78,2,1,0
c09c92e6-5809-4bce-a6c9-ff142eff865f,No,Completed,1.5.2,0,4,1,38,4,0,0
c09dd58bffebd43a85c34b609f3bc2e8,No,Completed,1.5.2,1,5,1,172,5,0,0
c0a09b00-ae7b-4aa8-8252-9c1f175c89ab,No,Completed,1.6.0,1,2,1,65,2,0,0
c0a1e0b5-eed5-4b12-bf42-40b35561526b,No,Completed,1.5.2,1,4,1,105,3,0,0
c0a8ca0e-5cb0-42cd-be31-455173c5853d,No,Completed,1.6.0,0,2,1,29,2,0,0
c0a99635-c71e-400d-96b5-2157010f418f,Yes,Not completed,1.5.2,3,7,0,48,1,7,0
c0b4aff9-49b8-4262-8471-a55dc1a83f20,No,Not completed,1.5.2,0,1,1,0,0,0,0
c0b7dda1-259c-4141-a8cb-403072ca4709,No,Completed,1.6.0,1,5,1,99,4,0,0
c0b81df1-5ec4-4bf3-ab2b-956bde0b63a5,Yes,Completed,1.6.0,13,16,4,898,15,1,0
c0c10a20-b352-4d2e-8be7-a8fae0b3795f,No,Completed,1.5.2,0,1,1,28,1,0,0
c0c4489e425d26b077f10b694653e52f,No,Completed,1.5.2,2,3,1,95,3,0,0
c0c4e174-c302-4c2c-a5c1-9e79dbb78099,Yes,Completed,1.5.2,2,7,1,109,6,2,0
c0c911c6-d5b3-408f-a2e2-a1af0cde5b73,No,Completed,1.6.0,1,7,3,336,6,0,0
c0cab154ac694bf83ff98c0a8f34afca,No,Completed,1.6.0,4,7,1,242,6,0,0
c0cdca4ec80e905b93feba3e0c8ac0fe,No,Completed,1.5.2,1,7,1,118,6,0,0
c0cf5e27-c920-4e19-8088-919fcb0969aa,No,Completed,1.5.2,1,7,1,98,6,0,0
c0d03249-e92e-4c50-99b2-b233276e6eac,Yes,Completed,1.5.2,2,7,1,141,6,1,0
c0dc1167-1a0b-43ee-b4ae-10fbfda29066,No,Completed,1.6.0,2,7,1,101,6,0,0
c0e20362-4efd-46f3-8230-22afb136e44b,No,Completed,1.6.0,1,8,1,156,8,0,0
c0e6d6af-b1a5-4337-aabb-f4be140b49b7,No,Completed,1.5.2,1,2,1,70,2,0,0
c0ea7b79-8c93-4df8-9ce6-e7ca638f271b,Yes,Completed,1.6.0,40,15,1,1969,14,2,0
c0fa808d-a83b-4560-9c00-89f69a268269,No,Completed,1.5.2,0,2,1,52,2,0,0
c1018ab32e53fb33f36c404c5a651a85,No,Completed,1.6.0,0,1,2,0,0,0,0
c101cec5-afd5-4f65-b83c-740e6dfbb9da,No,Completed,1.5.2,1,1,1,36,1,0,0
c104c8a9-5ee2-449d-99ab-ad5214148b61,No,Completed,1.5.2,1,13,1,378,12,0,0
c1050a8098f50c93c7efd148df6997b6,Yes,Completed,1.6.0,0,8,1,109,8,4,0
c10cc01b-7aaf-4eaa-bcfd-a8d08d5da9ed,Yes,Completed,1.6.0,3,10,1,396,10,6,0
c11aea98-7fa1-4b70-b13f-f9edd6352c16,No,Completed,1.5.2,3,5,1,114,4,0,0
c1262e37-5738-4c6a-a213-9ce705cdea28,Yes,Completed,1.6.0,3,7,2,199,6,1,0
c12ddeb8-fd06-46c2-9af6-f9fb1b6e67e0,Yes,Completed,1.6.0,3,5,1,117,4,5,0
c1324593-ca05-4531-bd17-3bd0902ecb42,No,Completed,1.6.0,2,7,3,253,6,0,0
c13257b5-e669-445b-9cac-9a42cf29f9b6,No,Completed,1.5.2,0,5,1,124,5,0,0
c13617a3-0724-42d3-9291-183ad0110f62,No,Completed,1.6.0,0,1,2,0,0,0,0
c14034d7e05b1361792a35f367af3cce,No,Completed,1.5.2,5,11,1,206,10,0,0
c14affd8-ec70-407b-9f80-1fa253b682a2,No,Completed,1.5.2,0,4,1,74,4,0,0
c14d1518-27a2-450d-beca-80371c9b09e7,No,Completed,1.5.2,0,4,1,74,4,0,0
c15564d2-6667-4653-97be-03b81f002ced,No,Completed,1.5.2,0,5,1,39,4,0,0
c157d2df-6e09-4b48-8ac3-28db047f43ed,No,Completed,1.6.0,0,1,2,0,0,0,0
c15c8f56-65e6-4d2b-880e-109fd506beec,No,Completed,1.5.2,0,2,1,42,2,0,0
c15e3a40a4c4bf74f2ba7e151ed4c54e,Yes,Completed,1.5.2,21,32,3,2421,32,1,0
c16218b2-4cb2-426d-a75b-332c674aa406,No,Completed,1.5.2,2,5,1,85,4,0,0
c16d5d5f-b8f2-43a5-af64-9a141c089721,No,Completed,1.5.2,2,2,1,157,2,0,0
c16e648d-897b-4314-bfbc-ec3195d34391,Yes,Completed,1.5.2,0,3,1,36,3,2,0
c17ae45a-7e88-4407-9001-893c6ace42a9,Yes,Completed,1.6.0,15,22,1,1645,22,3,0
c181791a-142e-4c1d-aa22-882283bb5e76,Yes,Completed,1.6.0,0,4,1,85,4,6,0
c186e21b-0247-4ebb-985d-ad274ec12d4f,No,Completed,1.5.2,1,6,2,221,5,0,0
c189f309-a49d-456c-8660-9e0a307ee405,No,Completed,1.5.2,0,9,1,269,9,0,0
c18e530c-60b0-4c3d-bf57-93367ce0ccaa,No,Completed,1.5.2,0,5,1,90,5,0,0
c1918ba7-2357-4f3b-ab37-cba813597c7e,Yes,Completed,1.6.0,1,2,1,168,2,3,0
c19377dc-e83f-4937-b3dd-3a632d87241e,No,Completed,1.5.2,1,2,1,47,2,0,0
c197db84-71dd-48dd-a48c-d3a778529ab0,No,Completed,1.6.0,0,4,1,57,4,0,0
c1a068f5-7fb2-4941-bbe7-966bdc8287f6,Yes,Completed,1.5.2,1,5,1,90,5,5,0
c1a73737-3c6d-45c9-883f-99cbee173bc4,Yes,Completed,1.5.2,7,36,6,4153,36,4,0
c1ad3964-40c6-4cbc-a05c-80dee1eb2f61,Yes,Completed,1.6.0,13,16,3,648,15,1,0
c1aefb4b-a850-459a-84d1-34a9ea2049b4,No,Completed,1.6.0,0,2,1,36,2,0,0
c1bc5b34-f3af-4c7f-8c42-5e886108f735,No,Completed,1.6.0,0,4,1,56,4,0,0
c1c05a2d-70d4-4cc9-8c7a-68eda3be2f2f,No,Completed,1.6.0,2,5,1,144,5,0,0
c1c1d78c-1ac1-4d75-8b36-a28921911621,No,Completed,1.6.0,0,6,1,83,6,0,0
c1c3c161-324f-4959-bb1d-337e9ff3d14d,No,Completed,1.5.2,1,6,2,66,5,0,0
c1c8b610-e3a7-4fb8-80e7-5d2d84b92e2a,No,Completed,1.5.2,0,2,1,24,2,0,0
c1ce0223-6bdf-4ef2-90f4-f72a8877774a,Yes,Completed,1.6.0,0,2,1,47,2,1,0
c1d4f314-4a7f-407c-b8c4-fd8df3dac81e,Yes,Completed,1.5.2,41,79,1,6616,78,1,0
c1d59a80-c369-4953-a4b7-9f5d36d371cb,Yes,Completed,1.6.0,23,20,1,1703,19,7,0
c1df9daf-26dd-415a-a8c1-5f74cb512933,No,Completed,1.6.0,1,4,1,58,4,0,0
c1e69e1f-0347-4a65-8e9d-a101f2efec59,No,Completed,1.5.2,0,1,1,0,0,0,0
c1ec28be-4466-4df8-8243-cbf00a11c3f0,Yes,Completed,1.6.0,6,13,3,445,12,3,0
c1f48ae8-52d3-4c35-a457-610419691135,No,Completed,1.5.2,26,14,1,1040,13,0,0
c1f93791-2741-4681-a0de-20f6cb544a9b,No,Not completed,1.6.0,0,1,1,0,0,0,0
c1fab493c7ee3d287f9078ad654f69cb,No,Completed,1.6.0,0,5,1,100,5,0,0
c1fef69db9ccb5f79444eff2523128c6,No,Completed,1.6.0,2,7,1,153,6,0,0
c2097f01-a9af-4c4e-8f52-b7b32c913c6c,No,Completed,1.6.0,0,2,1,57,2,0,0
c20a910c-9c69-4b1a-9618-9003c85b530d,No,Not completed,1.6.0,0,2,1,25,2,0,0
c20dcfd9-51c0-4c67-a150-bf3d154b3043,No,Completed,1.6.0,3,6,1,126,6,0,0
c211085c-7e30-4e62-b989-bfc4421eb402,Yes,Completed,1.5.2,53,18,8,3617,17,4,0
c213fcab-6746-49b9-b98b-e764405a2058,No,Completed,1.5.2,0,2,1,37,2,0,0
c214f351-e447-4117-8fd5-d687589aa813,No,Completed,1.6.0,0,2,1,39,2,0,0
c215784e-268e-4843-a735-497afef6c18e,No,Completed,1.5.2,1,10,1,181,9,0,0
c2175750-acfd-4b66-bd9d-46c4b156ac8d,No,Completed,1.5.2,0,6,1,92,6,0,0
c217ccee-ca74-4344-967f-5eaeb5a24781,No,Not completed,1.6.0,1,4,2,97,3,0,0
c2300822-60e4-4368-a731-897b154a0e50,Yes,Completed,1.6.0,3,6,3,223,6,7,0
c2315360-45ec-485e-9398-ee22c1178e13,Yes,Completed,1.5.2,0,16,1,592,16,1,0
c2356f852ac4abc1e1d1e0c8b7a8e01a,Yes,Completed,1.6.0,4,7,2,210,7,5,0
c236ec40-3d0c-45bd-b25b-3764b89adc95,No,Completed,1.5.2,0,5,1,84,5,0,0
c2454ffc-c56c-4c1a-89bd-0aa92d42c6bc,Yes,Completed,1.5.2,55,31,3,4122,31,1,0
c2464705-d81d-4ed6-86d6-c2a8840d3ba3,Yes,Completed,1.6.0,1,1,1,32,1,1,0
c247743f-d8f0-4468-aabc-d7e942169a70,Yes,Completed,1.5.2,2,5,1,74,4,1,0
c24d44df-959b-48a3-9edc-921a5deca525,No,Completed,1.6.0,1,4,1,64,4,0,0
c24fba93-8280-4e40-ba6c-2fe8c45c6663,No,Completed,1.6.0,0,4,1,70,4,0,0
c2536a6e417da8324de4b691236a81c9,Yes,Not completed,1.5.2,0,0,0,0,0,5,5
c2539cc6-2df4-4bc0-bc80-b9336fdba191,Yes,Completed,1.6.0,0,6,2,130,6,4,0
c2568197-6c7f-4d16-892d-2552fcbf0ae6,Yes,Completed,1.5.2,2,6,1,159,5,1,0
c25dbd50-b961-40a6-8a55-55eed5c7bdc9,No,Completed,1.5.2,1,4,1,36,3,0,0
c25dcf58-e90a-470f-b0ea-e76b07617fd0,No,Completed,1.6.0,1,10,1,274,10,0,0
c25f5e17eef39a93cf872a6bda3fb314,No,Completed,1.6.0,0,6,1,107,6,0,0
c264841f-6dc7-4a53-8b0f-771abdc52884,No,Not completed,1.5.2,0,3,1,45,3,0,0
c2660988-5222-4845-8f7a-0e1529b97f30,Yes,Completed,1.6.0,2,2,1,78,2,5,0
c26c1150-e14c-4791-8779-3542217ca519,Yes,Completed,1.5.2,1,10,2,187,10,2,0
c26cab46-f893-4fa7-b9c6-a988248ec3e3,No,Completed,1.5.2,0,5,1,78,5,0,0
c26f5cc2-98cb-44bd-9bfc-83a6cd0d4079,Yes,Completed,1.5.2,3,10,1,182,9,4,0
c26f824a-32b5-49f3-976f-096d8e49313b,No,Completed,1.5.2,4,7,1,240,6,0,0
c276e008-da28-45fe-bec0-b646781dbfee,Yes,Completed,1.6.0,27,23,2,1751,22,1,0
c2794047-0265-42d0-adc3-a9894342d68f,No,Completed,1.5.2,1,6,1,119,6,0,0
c2855401-1848-4d20-981f-481a79baadca,No,Completed,1.6.0,2,5,1,97,4,0,0
c285aacf-95c8-455b-9b03-27bdf6498ce9,Yes,Completed,1.5.2,0,1,1,29,1,1,0
c285d4eb-63cc-47d7-b2e1-a4341a851efb,No,Completed,1.5.2,0,2,1,38,2,0,0
c287b3a9-cf5d-4f41-aa24-21591efdb4b0,Yes,Completed,1.6.0,0,3,1,69,3,1,0
c287e010980775b6ff8eb45d584a34e8,No,Completed,1.5.2,0,4,1,73,4,0,0
c2889be3-a7b1-4385-9b56-1cbb8d6768c9,No,Completed,1.5.2,0,4,1,45,4,0,0
c28cd5a3-46b3-4b6d-a468-8e34961785c8,Yes,Completed,1.5.2,0,17,2,456,17,3,0
c2945654-6994-45ac-a88a-1a5728e1fcd4,No,Not completed,1.6.0,0,1,2,0,0,0,0
c2948fe84b6b5fe4b4e8cb8c3af181b4,No,Completed,1.5.2,1,4,1,80,3,0,0
c29a0314-3ab2-475f-b449-bef921f08873,No,Completed,1.5.2,0,6,1,125,6,0,0
c2a17dab-7235-4663-823c-6e39d042cfbc,No,Completed,1.6.0,11,13,1,529,12,0,0
c2a3623b-1468-44ea-904b-57f1fa40005f,Yes,Not completed,1.5.2,0,4,1,54,4,1,0
c2aec66d-ac00-41ae-b2b8-a0c211cb68e0,No,Completed,1.6.0,1,8,1,170,7,0,0
c2b9834d-a69e-4928-9150-30f781ac1df5,Yes,Completed,1.6.0,2,17,1,763,16,1,0
c2be9b35-76a6-41ff-b4fa-d7734c916aaf,No,Completed,1.6.0,0,4,1,41,4,0,0
c2bebcc5-8120-4d3d-ba35-cbc5672d7f7d,No,Completed,1.6.0,5,16,2,1021,15,0,0
c2bf2352-9f6e-4e0e-844d-87ef0b523289,No,Completed,1.5.2,3,8,1,166,7,0,0
c2c218c5-553a-4006-b3ba-6ab02c6b52bb,No,Completed,1.5.2,8,11,2,326,10,0,0
c2d238ef-8635-4bb4-81f8-6a743c687aaf,Yes,Completed,1.5.2,1,7,1,103,6,3,0
c2d976ab-f987-4d25-9004-4d7d0158cf0a,Yes,Completed,1.6.0,30,16,4,1297,15,4,0
c2dbf5e3-ea87-463d-a40d-87a637465cbc,Yes,Completed,1.6.0,3,8,3,153,7,6,0
c2e24077e96e4794dc3001957c99da57,No,Completed,1.5.2,4,7,4,254,7,0,0
c2e25a29-c9e1-4099-8920-bc889509d649,No,Completed,1.6.0,4,9,2,209,8,0,0
c2e80125-351b-4f80-bd1b-9d2161eb7898,No,Completed,1.6.0,6,1,1,87,0,0,0
c2ee0c50-78a5-49a3-aee2-11bb59221918,Yes,Completed,1.5.2,1,3,1,51,2,1,0
c2eeedcf-3c10-4656-9142-29d84b6f6c23,No,Completed,1.6.0,1,2,1,32,2,0,0
c2ef4cca-7885-45d7-ac1c-ef2b24cfc2d9,Yes,Completed,1.5.2,13,39,1,3404,38,3,0
c2f371a6e8e626cb8b0b7463a6a4db93,No,Not completed,1.5.2,0,2,1,42,2,0,0
c2f5bada-4bee-41c0-8de9-57a8a270f536,No,Completed,1.5.2,4,2,1,62,2,0,0
c2fb05b7-a33b-48c0-a344-bd8932732b3c,No,Completed,1.5.2,1,4,1,64,4,0,0
c3135128-d00c-454f-9c52-976f996d3ea6,No,Completed,1.6.0,0,4,1,38,4,0,0
c318a1a01871cf36073621fefd260282,Yes,Completed,1.5.2,0,4,1,58,4,1,0
c31acc14-2d4a-4bef-bc6e-aa35c022814b,No,Completed,1.6.0,0,5,1,65,5,0,0
c32a5966-d866-49cb-a70a-b8390724cd92,No,Completed,1.6.0,16,13,1,484,12,0,0
c32f4f21-3ba4-4c20-8d54-7df4ab318f24,Yes,Completed,1.6.0,4,10,2,229,10,3,0
c33216e1-9735-49bc-b81b-0d3b101d2fab,No,Completed,1.5.2,0,1,1,0,0,0,0
c33300ec-761a-406b-99cb-2b9aa5e8b652,No,Completed,1.6.0,0,3,1,52,2,0,0
c334776d-f287-4beb-a013-1be2eb2690d0,No,Completed,1.5.2,1,2,1,45,2,0,0
c336762d-9672-44d1-9073-43844eba69de,No,Completed,1.5.2,1,2,1,103,2,0,0
c345efa6-28fa-4b09-b916-8085dc6fd585,No,Completed,1.6.0,0,4,1,43,4,0,0
c34953ed-5a20-4bd8-a28e-75dacef88892,No,Completed,1.5.2,0,1,1,0,0,0,0
c34a26f0-13f3-4f1d-8820-d1061c4df93e,Yes,Completed,1.6.0,1,7,1,89,6,7,0
c34c8354-2230-4bc9-8ece-862dc5297779,Yes,Completed,1.6.0,61,23,3,3982,22,2,0
c355c15d7406c33fc518593b1dc0f88d,No,Completed,1.6.0,0,1,1,29,1,0,0
c3576afa-1574-4921-ba53-4328d9aecfef,Yes,Completed,1.6.0,51,19,2,2476,19,2,0
c35f7455-dca8-4eb8-9c6a-a11c651c7b7e,Yes,Completed,1.6.0,0,10,2,60,10,2,0
c3664094-b152-4042-8abd-bfd26847ef72,No,Completed,1.6.0,1,1,1,28,1,0,0
c36977b2-8898-435d-84b4-097237dda509,No,Completed,1.5.2,2,7,1,126,6,0,0
c36d139a040c6be79f5d8d71638e052c,No,Completed,1.5.2,1,3,1,34,3,0,0
c36fd52b-5709-4836-b0cd-67514742ba7a,No,Completed,1.5.2,0,7,1,162,7,0,0
c37827d1ed25911a00f3c8749a00a4ea,Yes,Completed,1.5.2,6,7,2,183,6,7,0
c37827d1ed25911a00f3c8749a00a4ea,Yes,Completed,1.6.0,0,0,0,0,0,7,0
c379b4e2-4864-4200-a897-ca1bce7b731b,Yes,Completed,1.6.0,36,18,3,1842,17,2,0
c37eeb8d-f66a-4aa8-96f5-d4fb874c4fba,Yes,Completed,1.6.0,0,5,2,61,4,3,0
c37f2f5b-a809-4618-8e56-89bb8ed4da23,No,Completed,1.5.2,0,2,1,22,2,0,0
c3814b1d-4e15-4699-9d55-b8d898b8a63d,No,Completed,1.6.0,0,4,1,96,4,0,0
c394a0cb-6695-4f0e-9cd0-7a79801cd9df,Yes,Completed,1.5.2,0,6,1,150,6,1,0
c3a3c86e-f3c7-4031-ad7c-367a0595bdfb,No,Completed,1.5.2,1,6,1,120,5,0,0
c3a421b0-dc75-44db-8448-fdfe5417411b,No,Completed,1.5.2,1,10,1,233,10,0,0
c3a4a4fc-390e-402e-998f-8d12a7074fda,Yes,Completed,1.5.2,14,11,3,411,10,1,0
c3a7d7eb-2f0e-4bb9-a62b-b2fad900da99,No,Not completed,1.6.0,0,2,1,17,2,0,0
c3ac9da0-61a4-42b4-86fd-cb114064269a,No,Completed,1.6.0,0,2,1,18,2,0,0
c3acdeb1-8abb-4248-9fc4-3e0119c6341d,Yes,Completed,1.5.2,2,18,2,769,17,4,0
c3af9902-63c2-4caf-a837-546a3c16f6e2,No,Completed,1.5.2,0,3,1,32,3,0,0
c3c3968e-23a0-4db8-a829-50c70dfd82c9,Yes,Completed,1.6.0,0,6,1,126,5,3,0
c3c8eedb-3536-44cf-af84-be5a39d45c17,No,Completed,1.6.0,0,2,1,28,2,0,0
c3d496d6-23c0-41c5-a24e-9d8e04827438,No,Completed,1.5.2,0,4,1,62,4,0,0
c3da10a2-2a1b-4934-a0d4-690406edbeb5,No,Completed,1.6.0,0,5,1,29,5,0,0
c3dcac3a-1edf-4f74-bbde-32465973d85f,No,Completed,1.6.0,0,5,1,109,5,0,0
c3dfebd0-d2a0-4ffa-a412-1eeae9e13886,No,Completed,1.5.2,2,5,1,160,5,0,0
c3e01314-94bb-4196-ba11-92c9cbc03b87,No,Completed,1.5.2,0,1,1,0,0,0,0
c3f01157-82af-42e4-a45d-fe6f657c7069,No,Completed,1.6.0,1,2,1,29,2,0,0
c3f17ee4-307f-4fae-b37f-41c1d7efbc28,No,Completed,1.6.0,0,4,1,78,4,0,0
c3f34dc8-5ab9-45b9-a885-986d0b74e0d9,No,Not completed,1.5.2,0,3,1,41,3,0,0
c3f5c509-229f-4760-9698-f77c812eeb5d,No,Completed,1.5.2,0,2,1,47,2,0,0
c40199f4-bc65-4db6-8239-2c749391cd2c,Yes,Completed,1.5.2,0,5,1,29,4,1,0
c402f893-ec61-49e2-ac64-eb54717aceef,Yes,Completed,1.5.2,19,13,2,640,12,1,0
c406381d-59b6-4f19-9388-7acc486f3c1c,Yes,Completed,1.6.0,1,7,2,169,7,2,0
c408b22b-d12e-437f-89bb-10d94f55aabf,No,Completed,1.5.2,1,5,1,94,5,0,0
c4096180-cdfe-423a-b4ab-0a9a47eece31,No,Completed,1.6.0,1,3,1,119,3,0,0
c40ae424-6d44-494f-8109-f9c9bf6d4bba,Yes,Completed,1.6.0,1,4,2,83,4,3,0
c40ced16-7c00-4fea-9805-3ae74c1f0eaf,No,Completed,1.6.0,0,4,1,49,4,0,0
c40d6556c8e2cde3c0db847c44d7a899,Yes,Completed,1.5.2,3,7,1,275,7,7,0
c4107269-8749-42cb-86b1-e2d2151faca2,No,Completed,1.5.2,0,3,1,43,2,0,0
c412145e-6ca2-41c0-8c9c-e330a74fabc9,Yes,Completed,1.5.2,5,8,3,335,7,1,0
c414a056fa625f312120226e18a66a55,No,Completed,1.5.2,0,5,2,68,5,0,0
c41c23498236e62fb724b0b06a9517d2,Yes,Completed,1.6.0,3,10,2,345,10,6,0
c41ce65f-4254-4830-b037-688c9bc07880,No,Completed,1.5.2,2,4,1,113,4,0,0
c43162ca-0ee9-4fcc-b748-30535b417cbc,Yes,Completed,1.6.0,5,11,1,530,10,3,0
c43601d5-bcda-45eb-8a84-9963603e132f,Yes,Completed,1.5.2,0,9,1,145,9,2,0
c43f829e-78b1-4823-abf1-8c338efc4219,No,Completed,1.6.0,2,5,1,62,5,0,0
c4470655-8be2-4417-af47-4212a3ae8e76,Yes,Completed,1.6.0,0,2,1,63,2,1,0
c4536658-5e68-4e20-8b2c-4b3710ad48f1,No,Completed,1.5.2,7,11,1,329,10,0,0
c455e4fa-269c-4d08-b729-3136b9d8982b,No,Completed,1.6.0,0,4,1,85,4,0,0
c45cfd4d-0c85-47ef-9deb-d4fec9551313,Yes,Completed,1.5.2,0,31,1,3984,30,7,0
c45e448a-4528-4f90-9fa1-28255533ceaa,No,Completed,1.6.0,0,1,1,13,1,0,0
c4646c0b-b798-45a1-a13b-55acd609476d,No,Completed,1.6.0,3,21,1,1122,20,0,0
c464e1a6-fa3d-48c5-94e2-b8e42b63f456,No,Completed,1.6.0,8,13,2,464,12,0,0
c466e8ca-4dc4-4101-b727-320eabda2b4f,Yes,Completed,1.5.2,0,2,1,30,2,2,0
c471a703-8a5b-4f4f-9da4-2f43589e7a0b,Yes,Completed,1.5.2,12,11,1,1034,11,2,0
c4740a06-d1b6-435d-a2d9-898567b121c8,No,Completed,1.6.0,0,5,1,100,5,0,0
